LAMMPS (3 Mar 2020)
Reading data file ...
  orthogonal box = (0 0 0) to (10 10 10)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2048 atoms
  reading velocities ...
  2048 velocities
  read_data CPU = 0.0163119 secs
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.42246
  ghost atom cutoff = 1.42246
  binsize = 0.71123, bins = 15 15 15
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d/newton
      bin: standard
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.0001
Per MPI rank memory allocation (min/avg/max) = 3.197 | 3.197 | 3.197 Mbytes
Time Temp Press 
       0.561   0.97967326    660.53809 
       0.562   0.97970132    660.53815 
       0.563   0.98007122     660.5389 
       0.564   0.98069395    660.54018 
       0.565   0.98150307    660.54184 
       0.566   0.98245817    660.54379 
       0.567   0.98353953      660.546 
       0.568   0.98473986    660.54846 
       0.569   0.98605705    660.55116 
        0.57   0.98748956    660.55409 
       0.571   0.98903367    660.55725 
       0.572    0.9906822    660.56062 
       0.573   0.99242397    660.56419 
       0.574   0.99424373    660.56792 
       0.575   0.99612245    660.57176 
       0.576   0.99803775    660.57568 
       0.577   0.99996462    660.57963 
       0.578    1.0018761    660.58354 
       0.579    1.0037442    660.58736 
        0.58    1.0055405    660.59104 
       0.581     1.007237    660.59451 
       0.582    1.0088067    660.59773 
       0.583    1.0102237    660.60063 
       0.584     1.011464    660.60317 
       0.585    1.0125051     660.6053 
       0.586    1.0133258    660.60698 
       0.587    1.0139063    660.60816 
       0.588    1.0142277    660.60882 
       0.589    1.0142714    660.60891 
        0.59    1.0140187    660.60839 
       0.591    1.0134507    660.60723 
       0.592    1.0125481    660.60538 
       0.593    1.0112918    660.60281 
       0.594    1.0096641    660.59948 
       0.595     1.007651    660.59536 
       0.596    1.0052467    660.59044 
       0.597    1.0024578    660.58473 
       0.598   0.99931021    660.57829 
       0.599   0.99585378    660.57121 
         0.6   0.99216518    660.56366 
       0.601   0.98834614    660.55584 
       0.602    0.9845163      660.548 
       0.603   0.98080213     660.5404 
       0.604   0.97732469    660.53328 
       0.605   0.97418974    660.52686 
       0.606   0.97148244    660.52132 
       0.607   0.96926727    660.51679 
       0.608   0.96759194    660.51336 
       0.609   0.96649351    660.51111 
        0.61   0.96600548    660.51011 
       0.611   0.96616459    660.51044 
       0.612   0.96701669    660.51218 
       0.613   0.96862053    660.51546 
       0.614   0.97104688    660.52043 
       0.615   0.97436825    660.52723 
       0.616   0.97863256    660.53596 
       0.617   0.98381663    660.54657 
       0.618   0.98976858    660.55875 
       0.619   0.99617229    660.57186 
        0.62    1.0025784    660.58498 
       0.621    1.0085127    660.59712 
       0.622    1.0136067    660.60755 
       0.623    1.0176724    660.61587 
       0.624    1.0206939    660.62206 
       0.625    1.0227666     660.6263 
       0.626    1.0240298    660.62889 
       0.627    1.0246205     660.6301 
       0.628    1.0246519    660.63016 
       0.629    1.0242101    660.62926 
        0.63    1.0233586    660.62751 
       0.631    1.0221455    660.62503 
       0.632    1.0206107    660.62189 
       0.633    1.0187902    660.61816 
       0.634    1.0167208    660.61393 
       0.635    1.0144415    660.60926 
       0.636    1.0119949    660.60425 
       0.637    1.0094274      660.599 
       0.638    1.0067881    660.59359 
       0.639    1.0041276    660.58815 
        0.64    1.0014956    660.58276 
       0.641   0.99893991    660.57753 
       0.642   0.99650392    660.57254 
       0.643   0.99422602    660.56788 
       0.644   0.99213878    660.56361 
       0.645   0.99026897    660.55978 
       0.646   0.98863792    660.55644 
       0.647   0.98726227    660.55362 
       0.648   0.98615487    660.55136 
       0.649   0.98532578    660.54966 
        0.65   0.98478333    660.54855 
       0.651   0.98453509    660.54804 
       0.652   0.98458899    660.54815 
       0.653   0.98495444     660.5489 
       0.654   0.98564349    660.55031 
       0.655   0.98667221    660.55242 
       0.656   0.98806193    660.55526 
       0.657   0.98984028     660.5589 
       0.658   0.99204133    660.56341 
       0.659   0.99470371    660.56886 
        0.66   0.99786519    660.57533 
       0.661    1.0015519    660.58287 
       0.662    1.0057613    660.59149 
       0.663    1.0104424    660.60107 
       0.664    1.0154785    660.61138 
       0.665    1.0206851    660.62204 
       0.666    1.0258282    660.63257 
       0.667    1.0306603    660.64246 
       0.668    1.0349597    660.65126 
       0.669    1.0385559    660.65862 
        0.67    1.0413366    660.66431 
       0.671    1.0432384    660.66821 
       0.672    1.0442308    660.67024 
       0.673    1.0443007    660.67038 
       0.674     1.043441    660.66862 
       0.675    1.0416466    660.66495 
       0.676    1.0389183    660.65936 
       0.677    1.0352767    660.65191 
       0.678    1.0307886    660.64272 
       0.679    1.0256014     660.6321 
        0.68    1.0199708    660.62058 
       0.681     1.014256    660.60888 
       0.682    1.0088617    660.59784 
       0.683    1.0041397    660.58817 
       0.684    1.0002975    660.58031 
       0.685   0.99736455     660.5743 
       0.686   0.99523054    660.56994 
       0.687   0.99372425    660.56685 
       0.688   0.99268304    660.56472 
       0.689    0.9919848    660.56329 
        0.69   0.99154955     660.5624 
       0.691   0.99132869    660.56195 
       0.692   0.99129373    660.56188 
       0.693   0.99142797    660.56215 
       0.694   0.99172118    660.56275 
       0.695   0.99216617    660.56366 
       0.696   0.99275682    660.56487 
       0.697   0.99348665    660.56637 
       0.698   0.99434808    660.56813 
       0.699   0.99533181    660.57014 
         0.7   0.99642649    660.57238 
       0.701   0.99761859    660.57482 
